Builder,Pedal,Catalog Type,Pedal Info,Picture,PRP Complete,Research Record
MadeByMike,Dist²,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MadeByMike,Dream Box,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
MadeByMike,Dual Drive,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
MadeByMike,Fuzzy Beetle,Fuzz,NEEDED,NEEDED,NEEDED,
MadeByMike,Germanium Fuzz Face,Fuzz,NEEDED,NEEDED,NEEDED,
MadeByMike,RAT/MUFF,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
MadeByMike,Saltstorm Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MadeByMike,Ultralord,Fuzz,NEEDED,NEEDED,NEEDED,
Marshall Amplification,1959 Overdrive Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Bluesbreaker II BB-2,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Bluesbreaker Vintage Reissue,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Bluesbreaker Vintage Reissue Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Drivemaster Vintage Reissue,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Drivemaster Vintage Reissue Pedal,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,DSL Overdrive Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Guv'nor Plus GV-2,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Guv'nor Vintage Reissue,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Guv'nor Vintage Reissue Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Jackhammer JH-1,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,JCM800 Overdrive Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,JCM900 Overdrive Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,JVM Overdrive Pedal,Overdrive,NEEDED,NEEDED,NEEDED,
Marshall Amplification,none identified,Fuzz,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Shredmaster Vintage Reissue,Distortion,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Shredmaster Vintage Reissue Pedal,Distortion,NEEDED,NEEDED,NEEDED,
Marshall Amplification,Supa Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,BLACK MATH,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,BSRI x MAE | MAYBE THE REAL TREASURE,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,CASCADER,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,CIVIL MATH,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,CLUBBER LANG,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Ears Come To Die (historical limited-edition Fuzz Lab),Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Germanium Part Garden,Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Hot Water,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,LARAN (prebuilt),Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Little Acorn,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,MAYBE,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Part Garden,Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,PART GARDEN,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,Screws,Fuzz,NEEDED,NEEDED,NEEDED,
Mask Audio Electronics,TRUST YOURSELF,Distortion,NEEDED,NEEDED,NEEDED,
Maxon,D&S,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,D&S II,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Distortion and Sustainer (D&S),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Distortion and Sustainer II (D&S II),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Distortion Master (DS830),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,DS830 Distortion Master,Distortion,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Air,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Air (FA10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Earth,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Earth (FEA10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Ether,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Ether (FE10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Fire,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Fire (FF10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements u,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Void,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Void (FV10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Water,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Water (FWA10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Wind,Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,Fuzz Elements Wind (FW10),Fuzz,NEEDED,NEEDED,NEEDED,
Maxon,OD-9,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OD-9 Pro+,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OD808,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OD808X,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OD820 Overdrive Pro+,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OOD-9,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OOD-9 Organic Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Organic Overdrive (OOD-9),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OSD-9,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,OSD-9 Overdrive / Soft Distortion,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Overdrive (OD808),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Overdrive Extreme (OD808X),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Overdrive Pro (OD820),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Overdrive Pro Plus (OD-9Pro+),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Overdrive-Soft Distortion (OSD-9),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Real Tube Overdrive (RTO700),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Real Tube Overdrive-Distortion (RTD800),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,ROD881,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,ROD881 Real Overdrive / Distortion,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,RTD800,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,RTD800 Real Tube Distortion,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,RTO700,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,RTO700 Real Tube Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SD-9 Sonic Distortion,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SD-9 Sonic Distortion / Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SD-9M Sonic Distortion Master,Distortion,NEEDED,NEEDED,NEEDED,
Maxon,SM-9 Pro+,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SM-9 Super Metal,Distortion,NEEDED,NEEDED,NEEDED,
Maxon,SM-9Pro Super Metal Pro+,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SM-9Pro+ Super Metal Pro+,Distortion,NEEDED,NEEDED,NEEDED,
Maxon,Sonic Distortion (SD-9),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,SSD-9 Super Sonic Distortion,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,ST-9 Super Tube Screamer,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,ST9Pro+,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,ST9Pro+ Super Tube Overdrive Pro+,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,Super Sonic Distortion (SSD-9),Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,TBO-9 True Tube Booster / Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Maxon,TOD-9 True Tube Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
McGregor Pedals,Crunch Plus Overdrive/Distortion,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
McGregor Pedals,Crunch Transparent Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
McGregor Pedals,Double Crunch Transparent Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
McGregor Pedals,Octave Fuzz with Stank,Fuzz,NEEDED,NEEDED,NEEDED,
McGregor Pedals,The Classic Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
McGregor Pedals,The Cozmic Fuzzball,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Menatone,Blue Collar,Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Blue Collar Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Blue Collar Mojo,Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Blue Collar Mojo PTP,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Blue Collar PTP,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Fish Factory,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Hindenburg Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Law Bender,Fuzz,NEEDED,NEEDED,NEEDED,
Menatone,Mail Bomb Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,MenaWatt,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Ms. Foxy Brown,Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Ms. Foxy Brown Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,None More Black Deluxe,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,PiG,Fuzz,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper,Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper 4 Knob,Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper 4 Knob Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper 4 Knob PTP,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Red Snapper Mojo PTP,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,The Dirty Blonde,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,The Howie Deluxe,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,The King,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,The Law Bender Deluxe,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,The Law Mini,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Thundering Revival Mini,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Top Boost in a Can,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Menatone,Wreck'T,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Cleo,Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,DynaPlex,Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Flux-Drive,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Flux-Five,Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Gold Mine,Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Grid Slammer,Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,none identified,Fuzz,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Throttle Box,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Throttle Box EQ,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MESA/Boogie,Tone-Burst,Overdrive,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Blue Boy Deluxe,Overdrive,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Classic Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Cross Over Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Crunch Box,Distortion,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,GI Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Megalith Delta,Distortion,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Neo Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Super Blues Pro,Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Super Crunch Box V2,Distortion,NEEDED,NEEDED,NEEDED,
MI Audio / MI Effects,Tube Zone Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Another/An-other (Fuzz Version),Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Clari(not) Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Cocoon,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Country Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Demo Tape Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Faulty Channel,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Full Frequency Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Fuzz Wall,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Glitch Computer,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Hieracium,Overdrive,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,House Amp,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,"Magick ""i""",Overdrive,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Peace Gun,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Psych Byke,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Random Number Generator,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Rise/OverRun,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,What?,Fuzz,NEEDED,NEEDED,NEEDED,
Mid-Fi Electronics,Yard Sale,Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,1979,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,1979 Baja,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,BlueBonnet,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Colossus,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Crosstown,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Crosstown Rasta,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,DMBL,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,El Guapo,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Extra Special,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Iron Bell,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Kensrue Rook,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Magistrate,Distortion,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Magpie,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Odessa,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,One Ton Bee,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Pompeii,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Pompeii (historical/limited),Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Rock City,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Rook,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Rook Royale,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Rounder (historical/discontinued),Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Rounder,Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Sacred Cow,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Sericon,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Socrates,Distortion,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Superlative (historical/discontinued),Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Superlative,Overdrive,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Zephyr (historical/discontinued),Fuzz,NEEDED,NEEDED,NEEDED,
Mojo Hand FX,Zephyr,Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Black Secret,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Blade,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Blue Faze,Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Blues Crab,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Blues Mood,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Cruncher,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Eight Hands,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Green Mile,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Greenwood,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Grey Faze,Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Hustle Drive,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,MooerFog / Fog,Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Rage Machine,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Rumble Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Solo,Distortion,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Thunderball,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Triangle Buff,Fuzz,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Ultra Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MOOER Audio / MOOER,Ultra Drive MKII,Distortion,NEEDED,NEEDED,NEEDED,
Mr. Black,Barbeque Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mr. Black,Bass OD Mk. II,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,BB-74x,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Deuce Coupe,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Deuce Coupe - Old School Laser,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Doomstick Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mr. Black,Jalapeño,Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Orro,Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,SludgeMaster,Distortion / Fuzz / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Snake Drive,Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Sour Cream & Onion,Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,ThunderClaw,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,ThunderClaw - Scorpion Milk,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
Mr. Black,Vintage Overdrive,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Bass Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Bass Distortion+,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Bass Fuzz Deluxe,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Bass Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Blue Box Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,CAE Boost/Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Classic 108 Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Classic 108 Fuzz Mini,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Custom Badass '78 Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Custom Badass Modified O.D,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Dime Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Distortion III,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Distortion+,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Dookie Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Dookie Drive V4,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Double-Double Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Duke of Tone Overdrive,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MXR,EVH 5150 Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Fat Sugar Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,FOD Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Fullbore Metal Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Gran Torino Boost Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,GT-OD,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Hybrid Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Jail Guitar Doors Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Octavio Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Prime Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Raijin Drive,Distortion / Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Randy Rhoads Distortion+,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Raw Dawg Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Slash Octave Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Special Edition Distortion+,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Sub Machine Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Sub Octave Bass Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Sugar Drive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Super Badass Distortion,Distortion,NEEDED,NEEDED,NEEDED,
MXR,Super Badass Dynamic O.D,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Super Badass Variac Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
MXR,Timmy Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Tom Morello Power 50 Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Wylde Audio Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Wylde Audio Zakk Sabbath Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
MXR,Yngwie Malmsteen Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mystic Effects Co,1833 Drive,Overdrive,NEEDED,NEEDED,NEEDED,
Mystic Effects Co,Bandpass Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mystic Effects Co,Driven-Parallel Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mystic Effects Co,Fuzz Button,Fuzz,NEEDED,NEEDED,NEEDED,
Mystic Effects Co,Octavia Vintage Octave Fuzz,Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,1347 Silicon Fuzz,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,1N34A Mjolnir - Gold,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,1N34A Mjolnir - Silver,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Argo Boost Deluxe,Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Argo Octave Fuzz,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,AU-79 Fuzz,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,AU-79 Fuzz — limited / exclusive,Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Big Puft Fuzz Device,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Chupacabra CMOS Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,D-Style Herculean Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Envy Pro Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Erlking Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Extra Hot “Extra Spicy” Dual Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,GE Mjolnir,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Golden Fleece Fuzz,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Hephaestus Fuzz,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Herculean Deluxe Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,High Road Fuzz Mini,Distortion / Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,High Road Fuzz Mini — limited / exclusive,Fuzz,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Joey Landreth Mjolnir Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Mjolnir Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Olympus Overdrive,Overdrive,NEEDED,NEEDED,NEEDED,
Mythos Pedals,The Victor Distortion,Distortion,NEEDED,NEEDED,NEEDED,
Mythos Pedals,Wildwood Mjolnir,Overdrive,NEEDED,NEEDED,NEEDED,
Nobels,ODR-1,Overdrive,NEEDED,NEEDED,NEEDED,
NUX Audio / NUX,’59 Bassguy,Overdrive,NEEDED,NEEDED,NEEDED,
NUX Audio / NUX,’63 Diamond,Overdrive,NEEDED,NEEDED,NEEDED,
